event_id,name,year,date_raw,format,location,weight,notes
657,SwampCTF 2019,2019,"05 April, 15:00 PDT — 07 April 2019, 15:00 PDT",Jeopardy,Online,22.35,N/A
658,Midnight Sun CTF 2019 Quals,2019,"05 April, 09:00 PDT — 06 April 2019, 09:00 PDT",Jeopardy,Online,24.88,N/A
659,RADARCTF,2019,"03 April, 09:00 PDT — 04 April 2019, 09:00 PDT",Jeopardy,Online,20.12,N/A
660,Radio Activity CTF 2019,2019,"02 April, 02:25 PDT — 05 May 2019, 16:59 PDT",Jeopardy,Online,0,N/A
661,ENCRYPT CTF,2019,"01 April, 22:00 PDT — 03 April 2019, 22:00 PDT",Jeopardy,Online,18.99,N/A
662,April Fools' GTF 3rd 2019,2019,"31 March, 17:00 PDT — 01 April 2019, 04:59 PDT",Jeopardy,Online,13,N/A
663,TyumenCTF 2019: Millennium,2019,"30 March, 23:00 PDT — 31 March 2019, 07:00 PDT",Jeopardy,Online,0,Academic teams only
664,SunshineCTF 2019,2019,"30 March, 06:00 PDT — 31 March 2019, 18:00 PDT",Jeopardy,Online,25,N/A
665,Sogeti Cyber e-Scape,2019,"30 March, 01:00 PDT — 30 March 2019, 13:00 PDT",Hack-Quest,On-site,0,N/A
666,b00t2root '19,2019,"29 March, 10:30 PDT — 30 March 2019, 10:30 PDT",Jeopardy,Online,18.97,N/A
667,VolgaCTF 2019 Qualifier,2019,"29 March, 08:00 PDT — 31 March 2019, 08:00 PDT",Jeopardy,Online,27.27,N/A
668,Securinets CTF Quals 2019,2019,"23 March, 09:00 PDT — 24 March 2019, 09:00 PDT",Jeopardy,Online,22.72,N/A
669,0CTF/TCTF 2019 Quals,2019,"22 March, 23:00 PDT — 24 March 2019, 23:00 PDT",Jeopardy,Online,79.56,N/A
670,Insomni'hack 2019,2019,"22 March, 10:00 PDT — 22 March 2019, 20:00 PDT",Jeopardy,On-site,71,N/A
671,CONFidence CTF 2019 Teaser,2019,"16 March, 04:00 PDT — 17 March 2019, 04:00 PDT",Jeopardy,Online,24.96,N/A
672,UCSB iCTF 2019,2019,"15 March, 10:00 PDT — 15 March 2019, 18:00 PDT",Attack-Defense,Online,34,N/A
673,Technex CTF 2019,2019,"09 March, 05:30 PST — 09 March 2019, 17:30 PST",Jeopardy,Online,0,N/A
674,UTCTF 2019,2019,"08 March, 17:00 PST — 10 March 2019, 18:00 PDT",Jeopardy,Online,24.85,N/A
675,Pragyan CTF 2019,2019,"08 March, 04:30 PST — 10 March 2019, 05:30 PDT",Jeopardy,Online,20.69,N/A
676,Aero CTF 2019,2019,"08 March, 01:00 PST — 09 March 2019, 01:00 PST",Jeopardy,Online,24.02,N/A
677,Mars@hack 2019,2019,"06 March, 01:00 PST — 06 March 2019, 11:00 PST",Jeopardy,On-site,0,N/A
678,BSidesSF 2019 CTF,2019,"03 March, 09:00 PST — 04 March 2019, 17:00 PST",Jeopardy,Online,25,N/A
679,Nullcon Goa 2019 Hardware CTF,2019,"27 Feb., 20:30 PST — 02 March 2019, 00:30 PST",Jeopardy,On-site,0,N/A
680,TAMUctf 19,2019,"22 Feb., 16:00 PST — 03 March 2019, 16:00 PST",Jeopardy,Online,33.28,N/A
681,STEM CTF: Cyber Challenge 2019,2019,"22 Feb., 11:00 PST — 23 Feb. 2019, 11:00 PST",Jeopardy,Online,23.32,N/A
682,Quals: Saudi and Oman National Cyber Security CTF,2019,"07 Feb., 08:00 PST — 09 Feb. 2019, 13:00 PST",Jeopardy,Online,25,N/A
683,Evlz CTF,2019,"02 Feb., 07:30 PST — 03 Feb. 2019, 07:30 PST",Jeopardy,Online,18.56,N/A
684,BITSCTF 2019,2019,"01 Feb., 13:00 PST — 03 Feb. 2019, 13:00 PST",Jeopardy,Online,22.92,N/A
685,nullcon HackIM 2019,2019,"01 Feb., 08:30 PST — 02 Feb. 2019, 20:30 PST",Jeopardy,Online,25.31,N/A
686,SOC Battle,2019,"01 Feb., 01:00 PST — 30 April 2019, 16:59 PDT",Jeopardy,Online,0,N/A
687,NeverLAN CTF 2019,2019,"31 Jan., 00:00 PST — 03 Feb. 2019, 13:00 PST",Jeopardy,Online,19.73,N/A
688,Codegate CTF 2019 Preliminary,2019,"25 Jan., 16:00 PST — 26 Jan. 2019, 16:00 PST",Jeopardy,Online,25,N/A
689,FireShell CTF 2019,2019,"25 Jan., 08:00 PST — 26 Jan. 2019, 08:00 PST",Jeopardy,Online,24.49,N/A
690,Insomni'hack teaser 2019,2019,"19 Jan., 04:00 PST — 20 Jan. 2019, 04:00 PST",Jeopardy,Online,41.47,N/A
691,Women in Cybersecurity CTF 2021(Scheduled to 28th Jan),2020,"28 Dec., 00:00 PST — 28 Dec. 2020, 07:00 PST",Jeopardy,Online,0,N/A
692,G̷a̷c̷h̷i̷ C̷T̷F̷ 2̷0̷2̷0̷,2020,"27 Dec., 03:00 PST — 27 Dec. 2020, 08:30 PST",Attack-Defense,Online,25,N/A
693,WhiteHat Grand Prix 06 - Final Round,2020,"26 Dec., 18:00 PST — 27 Dec. 2020, 06:00 PST",Attack-Defense,Online,20,N/A
694,Brixel CTF winter edition,2020,"26 Dec., 04:00 PST — 03 Jan. 2021, 11:00 PST",Jeopardy,Online,0,N/A
695,RuCTFE 2020,2020,"26 Dec., 02:00 PST — 26 Dec. 2020, 11:00 PST",Attack-Defense,Online,82.02,N/A
696,WeCTF 2020+,2020,"19 Dec., 12:00 PST — 20 Dec. 2020, 00:00 PST",Jeopardy,Online,24.44,N/A
697,VULNCON CTF 2020,2020,"19 Dec., 02:30 PST — 20 Dec. 2020, 02:30 PST",Jeopardy,Online,21.56,N/A
698,M*CTF 2020 Final,2020,"18 Dec., 23:00 PST — 19 Dec. 2020, 07:00 PST",Attack-Defense,On-site,0,Prequalified teams only
699,Trend Micro CTF 2020 - Raimund Genes Cup - Virtual Finals,2020,"18 Dec., 21:00 PST — 19 Dec. 2020, 21:00 PST",Jeopardy,Online,45,N/A
700,hxp CTF 2020,2020,"18 Dec., 07:00 PST — 20 Dec. 2020, 07:00 PST",Jeopardy,Online,94,N/A
701,BSides Algiers 2021 Quals,2020,"18 Dec., 01:00 PST — 19 Dec. 2020, 11:00 PST",Jeopardy,Online,25,N/A
702,Beta Test CTF,2020,"16 Dec., 09:00 PST — 16 Dec. 2020, 17:00 PST",Jeopardy,Online,0,N/A
703,ISITDTU CTF 2020 Finals,2020,"12 Dec., 17:00 PST — 13 Dec. 2020, 03:00 PST",Jeopardy,On-site,0,N/A
704,#kksctf open 2020,2020,"12 Dec., 01:00 PST — 13 Dec. 2020, 01:00 PST",Jeopardy,Online,25,N/A
705,HackTM CTF Finals 2020,2020,"11 Dec., 23:00 PST — 13 Dec. 2020, 22:59 PST",Jeopardy,Online,25,N/A
706,X-MAS CTF 2020,2020,"11 Dec., 11:00 PST — 18 Dec. 2020, 11:00 PST",Jeopardy,Online,0,N/A
707,ASIS CTF Finals 2020,2020,"11 Dec., 07:00 PST — 13 Dec. 2020, 07:00 PST",Jeopardy,Online,85.81,N/A
708,Weekend CTF(Scheduled to 18th Dec),2020,"11 Dec., 03:00 PST — 13 Dec. 2020, 11:00 PST",Jeopardy,Online,0,N/A
709,boot2root 2020,2020,"06 Dec., 01:30 PST — 07 Dec. 2020, 01:30 PST",Jeopardy,Online,24.93,N/A
710,DefCamp CTF 2020 Online,2020,"05 Dec., 01:00 PST — 07 Dec. 2020, 01:00 PST",Jeopardy,Online,31.43,N/A
711,pbctf 2020,2020,"04 Dec., 16:00 PST — 06 Dec. 2020, 15:59 PST",Jeopardy,Online,24.9,N/A
712,2020 December Metasploit community CTF,2020,"04 Dec., 07:00 PST — 07 Dec. 2020, 13:00 PST",Jeopardy,Online,23.94,N/A
713,Shakti CTF 2020,2020,"04 Dec., 04:30 PST — 05 Dec. 2020, 04:30 PST",Jeopardy,Online,25,N/A
714,CTF 313 2020,2020,"03 Dec., 06:00 PST — 04 Dec. 2020, 13:00 PST",Jeopardy,Online,20.71,N/A
715,Cryptography CTF,2020,"03 Dec., 02:00 PST — 05 Dec. 2020, 10:00 PST",Jeopardy,Online,0,N/A
716,CTF Metared UNLP.EDU.AR Stage,2020,"02 Dec., 05:00 PST — 04 Dec. 2020, 05:00 PST",Jeopardy,Online,15.2,N/A
717,SPbCTF's Student CTF 2020 Finals,2020,"29 Nov., 01:00 PST — 29 Nov. 2020, 10:00 PST",Attack-Defense,Online,25,Prequalified teams only
718,HITCON CTF 2020,2020,"27 Nov., 18:00 PST — 29 Nov. 2020, 06:00 PST",Jeopardy,Online,98.11,N/A
719,CTF InterIUT 2020,2020,"27 Nov., 10:00 PST — 29 Nov. 2020, 10:00 PST",Jeopardy,Online,22.62,N/A
720,Digital Forensics CTF,2020,"26 Nov., 02:00 PST — 28 Nov. 2020, 10:00 PST",Jeopardy,Online,0,N/A
721,Ugra CTF Finals 2020,2020,"23 Nov., 23:00 PST — 24 Nov. 2020, 08:00 PST",Attack-Defense,Online,0,Academic teams only
722,Dragon CTF 2020,2020,"20 Nov., 13:00 PST — 22 Nov. 2020, 13:00 PST",Jeopardy,Online,98,N/A
723,Hackfest CTF Classic 2020,2020,"20 Nov., 12:00 PST — 21 Nov. 2020, 00:00 PST",Jeopardy,Online,0,N/A
724,Hackfest CTF Pro 2020,2020,"20 Nov., 12:00 PST — 21 Nov. 2020, 01:00 PST",Jeopardy,Online,0,Prequalified teams only
725,Hackfest CTF 2020 Classic,2020,"20 Nov., 12:00 PST — 21 Nov. 2020, 00:00 PST",Jeopardy,Online,0,N/A
726,HTB University CTF 2020 Quals,2020,"20 Nov., 05:00 PST — 22 Nov. 2020, 05:00 PST",Jeopardy,Online,24.33,N/A
727,CypHer CTF 2020,2020,"20 Nov., 04:30 PST — 21 Nov. 2020, 00:30 PST",Jeopardy,Online,0,N/A
728,JISCTF 2020 Qualifications,2020,"19 Nov., 09:00 PST — 21 Nov. 2020, 11:00 PST",Jeopardy,Online,0,N/A
729,Affinity CTF Lite (Junior/Beginner),2020,"16 Nov., 10:00 PST — 17 Nov. 2020, 10:00 PST",Jeopardy,Online,0,N/A
730,SPbCTF's Student CTF 2020 Quals,2020,"15 Nov., 01:00 PST — 15 Nov. 2020, 10:00 PST",Jeopardy,Online,24.33,N/A
731,m0leCon CTF 2020,2020,"14 Nov., 12:00 PST — 15 Nov. 2020, 12:00 PST",Jeopardy,Online,24.38,N/A
732,Hack For Troops,2020,"13 Nov., 21:00 PST — 14 Nov. 2020, 20:49 PST",Hack-Quest,Online,22.33,N/A
733,Balsn CTF 2020,2020,"13 Nov., 18:00 PST — 15 Nov. 2020, 18:00 PST",Jeopardy,Online,25,N/A
734,Decompetition,2020,"13 Nov., 17:00 PST — 14 Nov. 2020, 17:00 PST",Jeopardy,Online,25,N/A
735,Layer7 CTF 2020,2020,"13 Nov., 16:00 PST — 14 Nov. 2020, 07:00 PST",Jeopardy,Online,25,N/A
736,Block CTF 2020,2020,"13 Nov., 09:00 PST — 14 Nov. 2020, 09:00 PST",Jeopardy,Online,35.14,N/A
737,FarEastCTF - 2020,2020,"07 Nov., 08:00 PST — 08 Nov. 2020, 08:00 PST",Jeopardy,Online,23.4,N/A
738,SunshineCTF 2020,2020,"07 Nov., 06:00 PST — 09 Nov. 2020, 06:00 PST",Jeopardy,Online,23.34,N/A
739,CSAW CTF Final Round 2020,2020,"06 Nov., 18:00 PST — 08 Nov. 2020, 06:00 PST",Jeopardy,Online,24.4,N/A
740,HK Cyber Security New Generation CTF Challenge 2020,2020,"06 Nov., 10:00 PST — 08 Nov. 2020, 10:00 PST",Jeopardy,Online,25,N/A
741,KipodAfterFree CTF 2020,2020,"06 Nov., 09:00 PST — 08 Nov. 2020, 09:00 PST",Jeopardy,Online,24.61,N/A
742,Conquer the World by IEEE-VIT,2020,"31 Oct., 01:00 PDT — 01 Nov. 2020, 01:00 PDT",Jeopardy,Online,13.75,N/A
743,Newark Academy CTF 2020,2020,"30 Oct., 15:00 PDT — 04 Nov. 2020, 13:59 PST",Jeopardy,Online,22,N/A
744,CyberSecurityRumble CTF,2020,"30 Oct., 12:00 PDT — 01 Nov. 2020, 11:00 PST",Jeopardy,Online,28,N/A
745,CyberYoddha CTF 2020,2020,"30 Oct., 12:00 PDT — 01 Nov. 2020, 11:00 PST",Jeopardy,Online,19.71,N/A
746,Ledger Donjon CTF 2020,2020,"28 Oct., 02:00 PDT — 18 Nov. 2020, 09:00 PST",Jeopardy,Online,0,N/A
747,RaziCTF 2020,2020,"25 Oct., 22:30 PDT — 27 Oct. 2020, 22:30 PDT",Jeopardy,Online,21.91,N/A
748,AppSec-IL 2020 CTF,2020,"24 Oct., 10:00 PDT — 26 Oct. 2020, 10:00 PDT",Jeopardy,Online,25,N/A
749,MetaCTF CyberGames 2020,2020,"24 Oct., 05:00 PDT — 25 Oct. 2020, 05:00 PDT",Jeopardy,Online,24.09,N/A
750,peaCTF #1 (Open to All),2020,"23 Oct., 21:00 PDT — 30 Oct. 2020, 20:59 PDT",Jeopardy,Online,0,School teams only
751,Hack The Vote 2020,2020,"23 Oct., 16:00 PDT — 25 Oct. 2020, 16:00 PDT",Jeopardy,Online,25,N/A
752,Hack.lu CTF 2020,2020,"23 Oct., 06:37 PDT — 25 Oct. 2020, 06:37 PDT",Jeopardy,Online,87.94,N/A
753,Syskron Security CTF 2020,2020,"20 Oct., 17:00 PDT — 25 Oct. 2020, 17:00 PDT",Jeopardy,Online,24.29,N/A
754,RundergroundCTF #2,2020,"18 Oct., 04:00 PDT — 18 Oct. 2020, 10:00 PDT",Attack-Defense,Online,0,N/A
755,mHackeCTF - Enterprise Edition,2020,"17 Oct., 05:00 PDT — 17 Oct. 2020, 15:00 PDT",Attack-Defense,Online,25,N/A
756,N1CTF 2020,2020,"16 Oct., 17:00 PDT — 18 Oct. 2020, 17:00 PDT",Jeopardy,Online,36,N/A
757,Hacktober CTF,2020,"16 Oct., 07:00 PDT — 17 Oct. 2020, 19:00 PDT",Jeopardy,Online,20.33,N/A
758,BATTLEWARE,2020,"16 Oct., 04:53 PDT — 26 Dec. 2020, 01:00 PST",Jeopardy,Online,0,N/A
759,e-Jornadas 2020,2020,"13 Oct., 05:00 PDT — 15 Oct. 2020, 05:00 PDT",Jeopardy,Online,19.81,N/A
760,ISITDTU CTF 2020 Quals,2020,"10 Oct., 04:00 PDT — 11 Oct. 2020, 04:00 PDT",Jeopardy,Online,22.08,N/A
761,BSides Delhi CTF 2020,2020,"10 Oct., 00:30 PDT — 10 Oct. 2020, 10:30 PDT",Jeopardy,Online,22.95,N/A
762,SECCON 2020 Online CTF,2020,"09 Oct., 23:00 PDT — 10 Oct. 2020, 23:00 PDT",Jeopardy,Online,65.77,N/A
763,DamCTF 2020,2020,"09 Oct., 17:00 PDT — 11 Oct. 2020, 17:00 PDT",Jeopardy,Online,24.43,N/A
764,spoilersCTF,2020,"09 Oct., 17:00 PDT — 11 Oct. 2020, 17:00 PDT",Jeopardy,Online,0,N/A
765,Reply Cyber Security Challenge 2020,2020,"09 Oct., 10:30 PDT — 10 Oct. 2020, 10:30 PDT",Jeopardy,Online,25,N/A
766,TeamH4C CTF,2020,"09 Oct., 10:00 PDT — 10 Oct. 2020, 10:00 PDT",Jeopardy,Online,0,N/A
767,b01lers CTF bootcamp,2020,"03 Oct., 06:00 PDT — 04 Oct. 2020, 17:00 PDT",Jeopardy,Online,22.99,N/A
768,M*CTF 2020 Quals,2020,"03 Oct., 06:00 PDT — 04 Oct. 2020, 06:00 PDT",Jeopardy,Online,19.58,N/A
769,Midnight Sun CTF 2020 Finals,2020,"03 Oct., 03:00 PDT — 04 Oct. 2020, 03:00 PDT",Jeopardy,On-site,37,N/A
770,CUCTF 2020,2020,"03 Oct., 03:00 PDT — 03 Oct. 2020, 11:00 PDT",Jeopardy,On-site,0,Academic teams only
771,Trend Micro CTF 2020 - Raimund Genes Cup - Online Qualifier,2020,"02 Oct., 21:00 PDT — 03 Oct. 2020, 21:00 PDT",Jeopardy,Online,22.6,N/A
772,TastelessCTF 2020,2020,"02 Oct., 17:00 PDT — 04 Oct. 2020, 17:00 PDT",Jeopardy,Online,25,N/A
773,picoCTF 2020 Mini-Competition,2020,"01 Oct., 09:00 PDT — 30 Oct. 2020, 12:00 PDT",Jeopardy,Online,0,School teams only
774,YPSI CTF,2020,"30 Sept., 15:00 PDT — 08 Oct. 2020, 14:59 PDT",Jeopardy,Online,0,N/A
775,BsidesBOS CTF,2020,"26 Sept., 06:00 PDT — 26 Sept. 2020, 14:00 PDT",Jeopardy,Online,24.98,N/A
776,RomHack CTF 2020,2020,"26 Sept., 00:00 PDT — 26 Sept. 2020, 12:00 PDT",Jeopardy,Online,25,N/A
777,HackZeugma,2020,"25 Sept., 23:00 PDT — 26 Sept. 2020, 08:00 PDT",Jeopardy,Online,1,N/A
778,peaCTF 2020 Advanced,2020,"25 Sept., 20:00 PDT — 02 Oct. 2020, 20:00 PDT",Jeopardy,Online,0,N/A
779,0CTF/TCTF 2020 Finals,2020,"25 Sept., 19:00 PDT — 27 Sept. 2020, 19:00 PDT",Jeopardy,Online,100,Prequalified teams only
780,BalCCon2k20 CTF,2020,"25 Sept., 11:00 PDT — 27 Sept. 2020, 11:00 PDT",Jeopardy,Online,24.64,N/A
781,Evlz CTF 3.0,2020,"25 Sept., 08:30 PDT — 26 Sept. 2020, 08:30 PDT",Jeopardy,Online,23.62,N/A
782,HACON_CTF,2020,"24 Sept., 21:30 PDT — 25 Sept. 2020, 23:30 PDT",Jeopardy,Online,22.35,N/A
783,DarkCTF,2020,"24 Sept., 20:00 PDT — 26 Sept. 2020, 20:00 PDT",Jeopardy,Online,23.71,N/A
784,EKOPARTY CTF 2020,2020,"24 Sept., 10:00 PDT — 26 Sept. 2020, 16:00 PDT",Jeopardy,Online,25,N/A
785,TokyoWesterns CTF 6th 2020,2020,"18 Sept., 17:00 PDT — 20 Sept. 2020, 17:00 PDT",Jeopardy,Online,99.64,N/A
786,DownUnderCTF 2020,2020,"18 Sept., 02:00 PDT — 20 Sept. 2020, 02:00 PDT",Jeopardy,Online,24.44,N/A
787,VolgaCTF 2020 Final,2020,"16 Sept., 23:00 PDT — 17 Sept. 2020, 08:00 PDT",Attack-Defense,On-site,41.5,N/A
788,CSAW CTF Qualification Round 2020,2020,"11 Sept., 13:00 PDT — 13 Sept. 2020, 13:00 PDT",Jeopardy,Online,59,N/A
789,CSAW Embedded Security Challenge Quals,2020,"08 Sept., 08:28 PDT — 21 Sept. 2020, 20:59 PDT",Hack-Quest,Online,0,N/A
790,COMPFEST CTF 2020,2020,"05 Sept., 18:00 PDT — 06 Sept. 2020, 18:00 PDT",Jeopardy,Online,0,N/A
791,RatCTF2020,2020,"05 Sept., 10:00 PDT — 06 Sept. 2020, 10:00 PDT",Hack-Quest,Online,25,N/A
792,CONFidence CTF 2020 Finals,2020,"05 Sept., 03:00 PDT — 06 Sept. 2020, 03:00 PDT",Jeopardy,Online,25,N/A
793,ALLES! CTF 2020,2020,"04 Sept., 09:00 PDT — 06 Sept. 2020, 12:00 PDT",Jeopardy,Online,25,N/A
794,Codegate CTF 2020 Finals,2020,"03 Sept., 03:00 PDT — 04 Sept. 2020, 03:00 PDT",Jeopardy,Online,0,Prequalified teams only
795,FwordCTF 2020,2020,"29 Aug., 10:00 PDT — 30 Aug. 2020, 10:00 PDT",Jeopardy,Online,24.42,N/A
796,GACTF,2020,"28 Aug., 18:00 PDT — 30 Aug. 2020, 18:00 PDT",Jeopardy,Online,0,N/A
797,RESTCON CTF,2020,"27 Aug., 21:30 PDT — 28 Aug. 2020, 11:29 PDT",Jeopardy,Online,4.57,N/A
798,ByteCTF 3,2020,"24 Aug., 11:30 PDT — 26 Aug. 2020, 11:29 PDT",Jeopardy,Online,0,School teams only
799,Google Capture The Flag 2020,2020,"21 Aug., 17:00 PDT — 23 Aug. 2020, 16:59 PDT",Jeopardy,Online,74.07,N/A
800,Hacker's Playground 2020,2020,"17 Aug., 18:00 PDT — 18 Aug. 2020, 00:00 PDT",Jeopardy,Online,24.5,N/A
801,PhantomCTF 3.0,2020,"15 Aug., 06:00 PDT — 16 Aug. 2020, 02:00 PDT",Jeopardy,Online,0,N/A
802,Crypto CTF 2020,2020,"14 Aug., 08:00 PDT — 15 Aug. 2020, 08:00 PDT",Jeopardy,Online,24.05,N/A
803,Arab Security Cyber Wargames 2020 Qualifications,2020,"14 Aug., 06:00 PDT — 15 Aug. 2020, 06:00 PDT",Jeopardy,Online,20,N/A
804,Arab Security Cyber Wargames,2020,"13 Aug., 19:00 PDT — 14 Aug. 2020, 19:00 PDT",Jeopardy,Online,0,N/A
805,Cyber Grabs CTF 0x01,2020,"12 Aug., 09:00 PDT — 13 Aug. 2020, 09:00 PDT",Jeopardy,Online,0,N/A
806,PoseidonCTF 1st Edition,2020,"08 Aug., 10:00 PDT — 09 Aug. 2020, 10:00 PDT",Jeopardy,Online,24.78,N/A
807,UNICORN CTF 2020,2020,"08 Aug., 03:00 PDT — 10 Aug. 2020, 03:00 PDT",Jeopardy,Online,14.21,N/A
808,CloudVillage,2020,"07 Aug., 11:00 PDT — 09 Aug. 2020, 12:30 PDT",Jeopardy,Online,0,N/A
809,DEF CON CTF 2020,2020,"07 Aug., 10:00 PDT — 09 Aug. 2020, 14:00 PDT",Attack-Defense,Online,96,N/A
810,AppSecVillage (CTF)2 2020,2020,"07 Aug., 09:00 PDT — 09 Aug. 2020, 15:29 PDT",Jeopardy,Online,0,N/A
811,Hack-A-Sat Finals,2020,"07 Aug., 05:00 PDT — 09 Aug. 2020, 05:00 PDT",Jeopardy,Online,0,N/A
812,WMCTF 2020,2020,"01 Aug., 02:00 PDT — 03 Aug. 2020, 02:00 PDT",Jeopardy,Online,25,N/A
813,InCTF 2020,2020,"31 July, 06:30 PDT — 02 Aug. 2020, 06:30 PDT",Jeopardy,Online,53.95,N/A
814,HacktivityCon CTF,2020,"29 July, 12:00 PDT — 31 July 2020, 12:00 PDT",Jeopardy,Online,21.86,N/A
815,CyBRICS CTF 2020,2020,"25 July, 03:00 PDT — 26 July 2020, 03:00 PDT",Jeopardy,Online,24.09,N/A
816,3kCTF-2020,2020,"24 July, 10:00 PDT — 25 July 2020, 06:00 PDT",Jeopardy,Online,24.14,N/A
817,ENOWARS 4,2020,"18 July, 05:00 PDT — 18 July 2020, 15:00 PDT",Attack-Defense,Online,24.75,N/A
818,csictf 2020,2020,"17 July, 11:30 PDT — 21 July 2020, 11:30 PDT",Jeopardy,Online,23.67,N/A
819,Content Creators Club CTF,2020,"17 July, 03:00 PDT — 24 July 2020, 09:00 PDT",Jeopardy,Online,0,N/A
820,UIUCTF 2020,2020,"16 July, 23:00 PDT — 18 July 2020, 23:00 PDT",Jeopardy,Online,23.76,N/A
821,CCTF 2020,2020,"14 July, 17:00 PDT — 17 July 2020, 17:00 PDT",Jeopardy,Online,24,N/A
822,rgbCTF 2020,2020,"11 July, 10:00 PDT — 13 July 2020, 10:00 PDT",Jeopardy,Online,19.74,N/A
823,Trace Labs Global OSINT Search Party CTF V,2020,"11 July, 07:30 PDT — 11 July 2020, 14:00 PDT",Jeopardy,Online,0,N/A
824,TSG CTF 2020,2020,"11 July, 00:00 PDT — 12 July 2020, 00:00 PDT",Jeopardy,Online,23.75,N/A
825,Geekpwn x Tencent YDLAB Cloud Range Challenge 2020 Quals,2020,"10 July, 19:00 PDT — 12 July 2020, 07:00 PDT",Jeopardy,Online,25,N/A
826,FAUST CTF 2020,2020,"10 July, 06:00 PDT — 10 July 2020, 15:00 PDT",Attack-Defense,Online,65,N/A
827,SCTF-XCTF 2020,2020,"03 July, 18:00 PDT — 05 July 2020, 18:00 PDT",Jeopardy,Online,0,N/A
828,ASIS CTF Quals 2020,2020,"03 July, 08:00 PDT — 05 July 2020, 08:00 PDT",Jeopardy,Online,64.97,N/A
829,CSCML CTF 2020,2020,"01 July, 23:00 PDT — 02 July 2020, 23:00 PDT",Jeopardy,Online,20.95,N/A
830,BSidesTLV 2020 CTF,2020,"28 June, 02:00 PDT — 30 June 2020, 02:00 PDT",Jeopardy,Online,21.38,N/A
831,0CTF/TCTF 2020 Quals,2020,"26 June, 19:00 PDT — 28 June 2020, 19:00 PDT",Jeopardy,Online,99.55,N/A
832,redpwnCTF 2020,2020,"21 June, 13:00 PDT — 25 June 2020, 13:00 PDT",Jeopardy,Online,22.63,N/A
833,iHack 2020,2020,"20 June, 14:30 PDT — 20 June 2020, 23:00 PDT",Jeopardy,Online,25,N/A
834,UUTCTF 2020,2020,"19 June, 23:30 PDT — 21 June 2020, 23:30 PDT",Jeopardy,Online,19.71,N/A
835,CYBERHOME,2020,"18 June, 11:00 PDT — 20 June 2020, 16:59 PDT",Jeopardy,Online,0,N/A
836,Zh3r0 CTF,2020,"15 June, 08:30 PDT — 17 June 2020, 08:30 PDT",Jeopardy,Online,21.85,N/A
837,RundergroundCTF #1.2,2020,"14 June, 04:00 PDT — 14 June 2020, 06:00 PDT",Attack-Defense,Online,0,N/A
838,WeCTF 2020,2020,"13 June, 10:00 PDT — 14 June 2020, 10:00 PDT",Jeopardy,Online,25,N/A
839,NahamCon CTF,2020,"12 June, 08:00 PDT — 13 June 2020, 15:00 PDT",Jeopardy,Online,23.72,N/A
840,NoobCTF 0x1,2020,"09 June, 03:30 PDT — 09 June 2020, 22:30 PDT",Jeopardy,Online,23.17,N/A
841,CyberHackCTF 2020,2020,"06 June, 03:30 PDT — 07 June 2020, 03:30 PDT",Jeopardy,Online,22.88,N/A
842,BatPwn - BSides Ahmedabad CTF 2020,2020,"05 June, 14:00 PDT — 06 June 2020, 14:00 PDT",Jeopardy,Online,21.56,N/A
843,Really Awesome CTF 2020,2020,"05 June, 10:00 PDT — 09 June 2020, 10:00 PDT",Jeopardy,Online,23.49,N/A
844,2020 Defenit CTF,2020,"05 June, 02:00 PDT — 07 June 2020, 02:00 PDT",Jeopardy,Online,23.88,N/A
845,HSCTF 7,2020,"01 June, 05:00 PDT — 05 June 2020, 17:00 PDT",Jeopardy,Online,23.54,N/A
846,RCTF 2020,2020,"29 May, 18:00 PDT — 31 May 2020, 18:00 PDT",Jeopardy,Online,52.89,N/A
847,castorsCTF20,2020,"29 May, 13:00 PDT — 31 May 2020, 13:00 PDT",Jeopardy,Online,21.77,N/A
848,Pwn2Win CTF 2020,2020,"29 May, 09:37 PDT — 31 May 2020, 09:37 PDT",Jeopardy,Online,63.56,N/A
849,Ugra CTF Quals 2020,2020,"23 May, 00:00 PDT — 24 May 2020, 12:00 PDT",Jeopardy,Online,24.55,N/A
850,Hack-A-Sat Qualifiers,2020,"22 May, 17:00 PDT — 24 May 2020, 17:00 PDT",Jeopardy,Online,25,N/A
851,m0leCon CTF 2020 Teaser,2020,"22 May, 12:00 PDT — 23 May 2020, 12:00 PDT",Jeopardy,Online,24.55,N/A
852,TJCTF 2020,2020,"21 May, 17:00 PDT — 25 May 2020, 17:00 PDT",Jeopardy,Online,22.02,N/A
853,MAGIC oCTF 001,2020,"16 May, 08:00 PDT — 16 May 2020, 12:00 PDT",Jeopardy,Online,0,N/A
854,NorthSec 2020,2020,"16 May, 05:00 PDT — 17 May 2020, 12:00 PDT",Hack-Quest,On-site,21.88,N/A
855,DEF CON CTF Qualifier 2020,2020,"15 May, 17:00 PDT — 17 May 2020, 17:00 PDT",Jeopardy,Online,67.72,N/A
856,CSR Germany Quals,2020,"13 May, 03:00 PDT — 15 May 2020, 03:00 PDT",Jeopardy,Online,0,N/A
857,SharkyCTF,2020,"08 May, 17:01 PDT — 10 May 2020, 16:59 PDT",Jeopardy,Online,24.29,N/A
